15713,41
2729,55
2728,54
9190,35
7234,51
7235,33
7940,41
9194,3
7942,33
9196,9
10377,9
10375,3
7948,53
7949,27
10371,2
9744,49
16918,52
16916,59
16917,55
16910,57
16911,52
16912,44
16913,34
12208,35
3089,55
6235,33
6234,52
12207,59
6231,57
12201,47
6233,57
6232,44
10565,33
10518,55
9779,54
17291,30
9777,3
9771,41
10515,41
14981,57
18953,59
14983,50
14982,41
14985,57
8863,55
14987,3
18955,44
21404,54
14988,35
21406,44
21401,54
8868,59
21403,34
818,59
811,27
10233,55
816,35
817,54
5264,49
1706,50
5260,9
1708,33
14180,50
5269,49
5268,30
15851,50
14324,55
18374,39
11134,55
11133,35
11132,44
18371,35
17980,35
17981,35
16377,59
17986,41
3028,45
17988,59
3026,41
3025,54
3023,41
15580,35
15581,36
8738,59
15585,54
8736,33
8734,20
8732,54
8733,54
8730,41
8731,59
3957,3
4194,57
4192,9
4193,33
5670,35
5671,9
5672,39
5675,20
5677,59
5678,59
5679,52
8836,54
6437,59
15327,52
15324,55
6434,49
6433,55
12443,54
12441,41
8198,3
8199,36
15329,35
6758,9
6759,52
6752,41
6757,3
9943,3
9940,55
9941,35
16216,54
19935,51
16214,3
19933,53
16212,2
16211,54
19930,55
16749,35
16219,44
12050,55
12053,41
12054,54
12059,55
236,30
237,3
232,35
233,39
2538,41
2539,44
2532,41
2530,30
2534,54
10922,53
17164,41
17163,9
5072,44
5070,35
5071,41
5076,44
5077,51
17168,41
17169,58
9560,55
9561,31
9562,44
9563,55
10749,35
10748,41
932,35
10744,9
10743,49
10742,35
5382,35
5385,55
18563,59
11837,35
18567,30
18566,54
14666,55
14843,41
12852,55
13096,30
13095,54
13092,57
13093,52
13090,35
20298,54
20299,53
20291,59
797,35
9385,33
11181,49
793,35
9381,54
9382,55
9383,54
9388,54
9389,44
1138,44
1137,50
1135,59
1134,59
4974,50
15138,35
15130,44
15136,32
15321,59
7148,33
7149,41
7146,33
7141,54
7143,35
18746,30
2149,34
2148,59
18749,58
8501,33
8051,55
12874,50
8056,59
8506,9
8509,55
12878,9
7498,33
2886,33
2887,53
2884,41
16986,55
7490,54
7491,59
7496,30
7497,51
7494,54
7495,50
16393,33
3276,41
1288,52
4765,50
13656,53
4768,49
11249,47
11241,34
8767,59
11243,41
11242,41
16029,41
5808,3
16021,54
16022,50
16023,55
5807,9
19745,59
16026,54
17372,9
1572,55
687,55
11798,49
11793,41
11791,41
11795,9
680,44
7843,57
20840,47
16636,30
16688,41
16684,54
16685,54
16687,57
16680,24
16681,36
10354,39
10355,3
10356,49
2708,50
10352,3
4881,39
4884,54
2700,52
4887,55
7963,54
10688,58
7961,35
7966,3
7967,35
7964,55
9178,36
10682,35
7968,41
9172,41
9171,58
6119,30
16978,49
16979,24
3951,47
16973,3
16970,3
16975,35
17081,41
17083,3
17082,55
17084,9
17086,20
17089,49
6252,33
12260,39
18407,35
12266,59
6254,59
10530,3
10532,59
10534,44
15639,41
10538,52
8545,54
8544,41
19828,41
9712,3
8015,53
3474,49
10923,44
3477,54
836,54
837,50
3472,9
3473,45
21462,55
8541,55
21460,44
839,55
21466,9
18975,24
8540,59
20593,59
8543,9
20596,57
20598,52
12912,39
11623,35
6222,54
19998,30
15637,33
1729,32
5245,9
1727,53
1722,59
1723,41
5243,35
15832,34
15833,58
15831,30
13131,52
15834,50
6802,33
9003,44
13139,9
13138,52
3007,39
14300,57
3001,49
3003,30
18354,59
18355,55
18356,55
18357,35
3009,41
18351,55
20334,34
1588,3
9108,41
17968,41
20332,59
17967,44
17964,59
17965,50
1586,33
17963,48
17960,41
1585,50
7939,54
12483,39
9102,41
10676,41
5658,57
5659,41
5657,44
5654,44
10674,54
5650,59
16727,55
15308,55
12469,39
21093,41
12464,9
6414,35
15306,3
15307,52
15300,33
12461,3
6413,30
15303,35
7776,33
7774,52
21143,55
7771,3
3917,33
3916,20
19483,3
19482,54
3910,55
19489,3
3918,41
8314,49
6731,51
6732,55
6733,33
6734,54
8311,55
8313,59
6738,53
6739,33
8318,59
9928,55
9929,41
9920,41
9923,3
9925,54
9926,55
9927,55
19263,41
19262,35
214,54
19267,53
213,9
210,50
211,55
16762,3
16761,39
6088,33
12078,44
12077,50
6084,53
6085,41
6082,54
6083,39
11572,33
15060,41
3649,59
3647,33
3645,20
3643,54
2550,35
2551,54
2552,54
2553,35
2554,9
2555,9
2558,52
2559,41
11476,33
11477,51
11475,59
11470,59
11478,59
11479,50
5012,33
5013,52
5015,44
5018,44
17148,41
17419,30
17417,35
17146,41
17412,55
17411,45
4419,50
4412,33
4411,54
4410,53
918,30
9549,41
9547,33
9544,41
9543,55
14828,9
14826,3
20105,59
21363,30
21362,49
11817,39
18504,41
11812,41
15153,52
15152,44
15154,3
15157,33
15156,20
7168,20
7161,35
7166,2
7167,33
12898,57
12897,33
12891,39
12890,41
12893,59
12164,27
1111,59
1446,52
1445,44
12166,50
1117,52
1440,35
1118,54
3707,41
1449,50
6520,44
6523,59
15013,35
1803,40
6524,44
6527,54
6914,41
13611,30
6529,53
4788,50
4785,9
4781,45
4780,33
5822,49
5827,35
5826,35
11260,3
11265,35
15548,59
1801,41
19703,55
9674,30
19441,54
5849,9
14540,52
10108,57
199,54
198,58
11065,35
196,59
191,30
11983,54
10107,3
15496,33
8663,3
17315,41
17314,35
17317,55
17316,36
17318,35
12790,35
12791,9
12797,54
9155,30
2769,54
2768,41
10335,54
2763,9
2762,2
10338,49
2760,35
2767,30
9158,34
2765,9
2764,35
16950,39
8668,59
16404,41
16405,53
16403,31
16400,52
16401,33
7901,41
7902,55
7903,55
9487,54
9486,50
9484,55
12240,50
6273,57
21199,59
12244,44
6274,53
6277,55
13530,36
6279,50
21193,44
21190,57
21191,57
21196,52
21197,20
21194,59
21195,59
20822,59
20825,59
20824,41
20826,34
20829,3
9733,30
9734,36
4081,49
9738,35
16719,52
21336,53
21337,52
21333,41
21330,59
21447,50
21448,50
16714,54
21339,35
3452,30
16715,59
3456,59
851,54
852,55
853,41
3459,9
859,50
248,48
16710,9
19963,54
10586,9
8905,49
14146,35
5228,36
5223,49
5222,49
5220,58
5226,41
18816,59
13113,52
15819,57
13110,44
13116,2
13115,30
13114,57
15810,41
15811,41
13118,52
15816,55
3063,41
3062,55
14499,30
18339,55
3067,49
17943,39
18332,30
3069,41
18336,55
18334,54
16392,33
20311,41
20310,59
20314,59
20319,44
16390,33
7570,54
19137,54
5723,44
1306,30
1300,41
1301,52
1303,54
1308,58
498,41
494,53
20883,44
496,55
497,41
490,50
15368,41
12409,41
6473,41
15363,20
6471,47
6477,9
6476,59
6475,32
6474,33
16706,41
7755,52
7757,34
7752,59
7839,3
3939,55
19464,41
3937,55
19466,52
3931,3
3930,58
3933,54
19462,41
8331,41
8337,44
8334,55
8335,44
6716,3
8338,59
9530,33
6710,55
6711,44
9906,35
9907,35
9904,27
9905,36
9902,33
9903,35
9901,33
9909,53
19208,41
13757,2
4041,30
13753,41
4043,20
4048,3
3667,57
3661,39
3660,39
3669,50
3668,57
10122,35
2578,41
2579,33
13966,41
2577,54
2574,9
2570,54
11459,35
11455,36
11450,35
11451,54
11452,52
17434,9
3592,30
17436,35
3597,36
3596,55
17432,9
3594,30
3599,54
3598,54
17128,9
13320,35
13321,39
17123,35
4439,33
17127,54
977,35
976,59
971,47
978,41
20129,53
4159,55
10470,47
10473,41
10472,55
10478,59
11872,54
11873,41
8925,57
11877,44
18835,3
11878,50
11879,59
18523,30
18830,44
8928,33
15179,35
3387,47
15175,59
3384,41
15171,3
7100,49
7102,36
7104,35
7107,41
7109,51
7837,33
1681,9
1680,3
1682,41
1684,54
1686,35
1689,50
1688,49
14771,9
1469,44
1467,59
1466,55
1461,59
1460,59
15913,36
5800,35
4239,57
4238,58
4237,41
4235,54
4233,41
5593,32
5592,52
5595,44
5594,59
5597,54
5596,55
5598,35
16568,40
13694,30
4215,9
317,9
315,55
314,35
11201,49
11202,3
11205,49
20909,35
7217,54
6217,55
12225,41
12222,51
13908,3
12229,39
6819,41
12676,54
15709,33
2291,54
15404,41
2297,55
19697,41
19690,54
19699,20
8696,35
16163,54
10917,59
19642,59
10913,3
17338,3
19645,9
17335,3
17334,41
17333,9
6813,53
10918,41
19312,41
10318,49
7922,59
10648,49
7297,33
10310,3
15704,50
10644,49
10313,55
10642,3
10315,36
7928,20
16428,59
16429,9
16424,59
16427,54
16420,54
16421,55
16422,52
6299,52
6298,52
6297,59
6295,33
6293,50
20807,34
20804,52
20803,57
20802,52
20801,53
20800,59
21318,41
21319,54
21315,59
17593,39
17597,55
17596,55
17595,55
3430,30
875,35
873,48
4592,55
4593,30
4591,54
2033,50
2744,53
2746,9
4845,45
4841,55
2039,54
17569,41
5201,39
5203,9
14168,33
5207,58
5209,2
11990,53
11993,44
3486,59
11994,33
11997,35
11996,55
13170,49
13172,9
13175,51
13174,55
11191,9
11193,36
11192,55
11197,9
11196,54
11198,3
18648,57
17922,49
3048,30
16300,27
3040,8
3043,39
17929,48
3047,35
3046,41
20379,54
20378,59
19862,44
20371,57
20370,59
20373,57
20372,57
20374,44
20377,39
19864,55
16307,54
1096,59
1090,33
1099,31
11674,41
15698,41
15692,50
15691,55
15694,35
15695,59
1322,33
1320,57
1326,33
1327,57
1328,52
6907,55
6450,35
6453,39
12423,35
6455,59
6454,59
6457,33
8685,41
8134,30
6458,52
8688,35
8689,9
8130,41
8131,30
15438,49
6908,54
7739,44
7733,39
7732,33
7730,50
7737,41
7736,55
7735,50
7734,59
19199,35
19198,58
1916,39
19448,54
19191,39
3952,44
19193,30
19440,52
19447,51
3954,59
8359,35
8350,59
8351,20
8353,55
8355,41
20266,59
4063,35
4061,45
4066,35
4067,39
4064,54
4065,34
4069,41
5787,9
5780,55
5782,39
5783,9
5788,47
5789,41
3603,40
3602,50
3601,33
3607,41
3605,27
3604,59
3609,30
19993,35
11433,33
11430,35
11431,35
11435,55
17452,3
17103,41
17457,2
4453,30
4452,33
4451,57
4457,57
4454,40
4459,33
4458,39
952,48
955,9
17655,59
20142,41
20140,59
16856,3
16851,54
16850,52
16852,35
16858,33
6335,36
6337,3
6331,55
12163,52
12162,27
12169,44
10453,55
9675,39
9677,54
10109,33
9671,33
10455,3
10105,55
10459,44
10458,55
9678,57
10100,35
10102,55
12094,41
11858,39
11859,59
8909,51
8908,33
11850,49
6060,30
18811,31
8906,41
11854,41
11855,49
8903,55
7128,59
7124,35
7120,55
1667,54
1666,41
1665,51
7954,50
2825,52
2826,52
2827,55
2820,44
5414,33
5415,59
5416,50
5417,50
3382,54
5411,54
3380,55
3381,54
14755,59
14757,3
14751,33
14752,53
3389,30
1409,36
1406,35
1404,59
13904,54
1546,33
4216,50
13900,59
4210,33
4212,55
2608,33
19453,51
4219,57
4218,59
18104,3
1545,33
18101,41
18109,36
18108,30
697,35
3261,54
5579,55
5576,50
5575,50
1541,44
5573,50
11113,55
11112,59
338,3
334,55
3266,55
331,41
330,39
11228,49
11227,59
11225,3
11222,3
11221,34
11220,59
19050,55
19053,34
16628,59
16196,9
16625,59
16622,35
16623,59
16621,41
16197,9
12758,39
12759,41
6107,40
6106,54
6105,50
6104,53
6103,54
6102,52
6101,20
12751,9
16995,41
16997,9
16992,55
16993,9
9111,59
9110,41
9113,52
9444,59
9115,59
9117,33
9116,33
16448,57
16449,41
12281,41
16442,3
16443,54
16441,44
12288,55
16444,54
12755,3
21480,57
12752,9
21488,53
21489,57
3416,54
8022,55
21378,53
3415,41
3413,41
21372,33
21373,59
21371,35
21376,54
8020,54
3418,54
8021,39
8026,52
10665,3
10661,39
10662,55
2016,44
2010,9
2013,20
2012,35
18481,34
14103,44
18483,59
18487,58
18488,39
17716,55
17710,20
17712,57
17719,55
13157,35
13151,55
9033,51
20680,59
20682,55
20685,50
13159,55
10593,3
10596,41
10597,52
10594,55
10598,50
10599,52
18667,41
18660,54
18663,9
20357,59
20353,59
20352,30
17900,49
17901,59
10253,50
17906,9
17907,47
10255,3
10254,57
9445,30
9443,41
12992,35
12995,54
12996,54
12286,55
1340,41
1341,33
1342,33
1343,49
1344,59
1345,33
456,59
1347,20
8119,30
6929,9
6928,41
15415,35
6927,45
6926,3
15410,39
15411,35
8115,41
7710,39
7715,41
6522,52
8374,35
8373,55
8370,55
8378,33
13711,55
13715,53
13714,54
13717,57
3971,59
19420,55
3973,20
19422,53
19424,53
3977,44
19426,35
19428,54
3629,59
3620,27
3623,54
3622,9
3625,2
3624,59
3626,44
15797,44
11413,34
11416,53
11418,54
16299,59
16297,40
16294,58
17478,48
17479,41
17470,39
15790,59
4470,47
4472,59
4475,50
4474,30
4477,41
4476,50
19865,59
2467,36
2462,20
1024,55
20161,59
2468,58
20165,59
20166,59
16873,54
16872,54
16871,3
20893,35
16875,41
3417,54
6312,40
6313,52
6310,44
6311,57
12147,39
12146,41
6315,9
8530,44
12149,52
10439,33
10129,51
10128,55
9657,3
9654,35
10431,59
10430,50
9306,33
10432,54
10435,41
10434,55
9302,9
10436,52
18870,59
18875,57
8969,52
8968,33
8962,41
8961,35
8965,44
1644,59
1643,50
1642,50
1649,41
1648,33
18294,59
2809,33
2802,54
2803,55
2800,53
2806,53
2807,52
1420,33
14739,3
1425,51
5437,53
1427,9
3364,30
1428,50
5438,50
3367,41
3360,39
6323,57
4273,57
4277,54
4276,59
5555,44
5556,59
5559,55
5558,41
13482,58
4867,45
8588,35
8581,53
8580,52
8582,52
14340,35
5880,35
5889,54
5888,47
8275,50
15065,53
6556,35
15061,55
6551,59
6552,44
15062,57
16013,40
19775,35
16016,52
5879,9
7504,9
7505,57
354,3
7500,35
7501,35
9880,49
7508,57
16604,55
3759,54
16607,48
16600,41
16602,50
3100,54
16608,59
12774,39
12775,35
12424,35
6121,30
6120,27
12772,30
12778,35
6128,35
10115,40
10440,55
10959,35
10110,54
10950,54
16460,54
21175,44
21176,44
21177,3
16465,54
21173,59
16468,33
16469,33
15970,41
21178,44
21179,53
12426,35
2259,27
2257,36
4637,9
2253,59
2252,44
2251,41
21350,57
21352,59
21354,59
21356,59
21357,41
21358,41
21359,50
19913,39
13787,54
2785,2
4801,33
2787,33
4803,57
4804,41
4805,59
2783,55
4807,9
4809,35
2789,59
16726,33
9465,41
2079,54
10601,50
10606,3
11602,54
2073,2
10608,3
10609,57
4098,36
11954,41
18465,39
17738,55
9792,36
9797,35
9795,35
9799,30
14389,35
4027,3
18602,59
18600,54
18606,44
18604,35
18605,54
20401,57
20400,59
20407,50
20409,3
20453,52
12978,54
15656,3
12974,55
15655,40
8794,52
15653,3
7080,49
7083,59
7085,27
7087,3
7088,9
9807,44
20421,59
20420,30
15384,39
6494,9
6497,41
15387,49
15380,49
6493,35
8177,54
6499,54
6498,51
15478,41
15479,55
6943,9
6941,35
15471,9
15476,40
15477,44
6944,20
19966,59
15446,35
20358,34
8399,52
8394,50
8396,41
8391,52
8162,55
4398,33
4399,33
4397,33
1366,44
1367,50
1364,57
3194,54
3192,39
474,41
478,41
3199,36
3198,41
4026,3
164,53
13735,55
4025,33
4023,9
4021,57
13292,9
4028,30
4029,44
11381,55
11385,47
11386,55
11387,35
19159,55
19409,55
3997,20
3996,40
3994,50
3993,54
3991,41
3990,55
299,53
293,49
290,35
2440,33
2447,20
12524,36
2449,30
7867,54
7866,54
7865,20
7864,54
7861,33
7869,49
12520,59
16819,50
16818,40
8091,41
16811,38
16810,57
16813,50
16812,50
16815,50
16814,57
16817,52
16816,57
12128,33
6372,49
6373,35
12125,39
12127,55
10140,41
10414,55
10411,59
10146,54
10419,55
10418,39
9638,41
9328,55
9326,30
9324,41
9637,41
8940,41
8943,41
8945,41
8944,41
8947,54
8946,59
8948,2
18851,45
5407,50
3394,41
1623,35
1622,41
3205,54
1620,55
1995,39
1626,41
1996,41
5188,49
1628,20
2862,3
559,54
558,54
2866,44
2867,35
555,27
554,33
557,50
551,55
550,47
553,41
552,53
5054,33
14715,39
1198,50
3348,58
3349,35
1191,52
5451,57
1193,55
1192,44
5454,55
3347,45
3344,54
3345,55
4259,31
4258,44
4253,33
4257,57
18149,41
5532,40
5530,52
5537,54
5535,57
5538,44
18145,41
16574,55
6572,33
6573,44
6576,35
6577,27
15045,9
6575,33
6578,30
15048,35
5100,57
6220,55
7694,27
7696,27
7690,27
7693,41
7698,41
6227,52
3830,20
3831,27
3833,54
3838,9
3839,54
12668,55
11102,20
379,41
378,58
7520,33
7521,3
371,54
372,41
6655,55
377,35
376,51
16662,59
16663,55
19364,41
19365,52
16667,54
16664,58
16665,52
16668,59
19368,54
19369,57
6147,57
6146,53
12714,58
12715,50
14646,52
6149,44
12719,54
10971,51
10972,57
10973,50
10974,50
14860,59
19653,39
10978,41
19650,53
6920,9
16171,9
5919,41
6922,3
19657,59
21112,44
21113,34
21117,59
16488,54
16486,57
16487,34
19307,20
16480,44
16481,55
2275,44
2276,52
2271,41
2270,52
2273,32
9763,3
2279,59
11597,41
11599,41
11598,41
17282,3
17538,54
17285,3
17284,49
17289,48
2055,59
2054,41
2056,54
4827,50
4536,41
4537,55
4820,57
4821,33
9403,41
11622,52
11621,59
7983,54
11627,2
7985,2
9405,40
7987,53
11629,59
10623,3
10625,55
11979,55
11978,52
11977,59
11976,57
17758,39
20648,59
17751,59
17753,59
20646,52
20641,41
20640,59
13199,55
13192,52
13191,57
13190,35
13197,55
13196,54
13195,51
13194,41
20469,35
20468,53
20398,55
20393,34
20392,59
20463,59
20465,35
20396,41
20395,59
16311,55
10088,39
10089,44
7322,55
7323,35
10085,54
10086,41
10080,30
10083,52
18445,39
21060,55
18443,3
18448,48
15674,55
12956,41
15672,54
15679,52
8225,49
800,35
7068,54
7067,9
7066,49
7065,55
7064,41
7063,54
7061,53
7060,54
18621,48
18627,59
6961,39
15451,47
12480,36
15453,35
15902,33
12487,41
15900,35
15457,33
8624,9
15459,49
12488,49
8155,59
15908,59
15909,53
5898,57
16370,9
9988,36
9984,41
9985,59
9981,55
11025,30
14504,54
11027,39
14506,54
11029,54
11028,44
416,58
410,52
1384,57
1387,30
1381,59
1382,33
11369,54
11362,41
19178,52
19171,59
19170,59
19174,59
1771,54
19280,55
19283,54
19285,48
1773,36
19286,41
19826,41
6689,54
6680,52
6681,52
6682,41
6683,33
6684,33
6685,33
6686,33
6687,54
2428,55
2429,52
2421,59
16837,33
16836,33
16347,50
16346,59
16833,24
7848,41
19823,51
16342,44
7845,40
7847,54
7841,59
16348,44
16839,33
16838,33
6356,49
12106,54
6352,39
6353,9
6350,39
6358,55
9343,9
9612,33
9613,33
9346,59
9611,44
9348,35
9349,35
10165,44
10163,40
10162,33
9618,54
9619,41
21255,57
21254,59
21257,57
21256,59
21251,41
21253,41
21252,59
21259,59
14888,54
1815,9
1816,47
14881,3
12084,39
14886,35
6070,54
1608,52
3229,54
3228,35
1601,35
1975,35
1602,50
3223,54
1606,9
13276,48
1555,33
13274,9
2163,33
13270,35
13271,35
13279,35
2849,33
2847,55
2843,39
3320,54
5477,35
5474,55
5475,44
5472,36
5473,41
5470,34
5471,35
3329,45
14263,41
9894,50
3970,35
5042,36
18166,52
19427,59
18160,35
20485,35
5511,9
17993,41
5517,54
5516,54
536,33
535,57
534,52
533,59
532,55
531,33
530,59
539,52
538,52
1909,48
4000,44
11105,41
15029,55
15028,57
15590,59
15020,41
15023,57
6514,33
15024,51
15027,57
15026,34
8707,49
15594,59
3817,44
8704,55
8457,52
8454,27
8453,9
8458,59
7548,55
7541,58
7544,34
16648,41
16649,48
16139,3
19344,51
16641,59
16642,34
16644,55
16645,40
16130,24
19343,54
6169,30
12731,39
6163,30
6165,59
6166,30
10998,41
10999,50
10992,41
21138,35
21130,39
21131,30
21132,57
21133,54
21134,51
21135,57
21136,40
2213,33
2212,50
2211,33
2219,54
6130,33
17519,41
17518,41
17513,54
17511,3
8521,44
4518,9
12580,33
13462,35
4510,41
4517,52
11649,50
9428,52
11103,9
11643,54
9422,33
9425,44
11644,52
9427,50
17777,54
5288,3
17775,55
18205,54
17773,52
17771,30
17770,41
5281,30
5283,54
5287,55
5286,41
20669,44
20668,53
20662,35
20660,57
20667,3
20557,49
21394,41
21391,3
21393,54
20915,50
20446,59
20917,54
20443,53
20442,59
20913,59
20440,59
20919,30
20918,59
20448,59
9025,9
10240,33
7302,44
9288,35
7305,54
9285,54
9284,27
9287,52
16470,33
9280,55
9283,55
11910,41
11913,39
18421,35
11915,54
11916,41
18429,35
15613,57
15610,39
15616,41
12937,47
9477,33
7045,51
7046,41
7041,20
10200,30
18686,39
9475,52
7049,58
7048,52
10208,54
10209,3
18399,3
18392,41
18394,41
21536,36
18396,35
18397,35
8608,3
8602,3
6985,41
15920,41
8607,39
6981,49
14697,55
2983,35
2982,55
2985,58
21166,57
1019,9
1015,55
1016,55
1017,52
1010,53
1011,50
1013,49
4358,44
4357,57
4351,57
4353,53
11007,30
14525,57
14524,52
438,34
439,34
436,41
435,55
11344,41
11340,52
11348,41
11349,55
19113,51
5708,9
5707,33
5701,33
15337,55
15336,59
2247,35
15785,55
20168,50
9101,52
16587,50
16585,58
16584,59
16583,54
16589,55
16588,41
12697,54
12696,39
12694,39
12692,2
12690,3
12699,41
12698,27
10834,55
1433,50
10831,9
10833,54
10832,55
10839,53
5355,57
19803,57
19802,41
21095,59
16360,50
19807,35
16365,53
7823,2
16369,55
7820,41
7826,59
7825,36
7824,35
17180,58
17182,54
17184,41
17186,58
9369,33
9366,57
9364,40
9365,41
9363,54
21272,59
8987,35
8986,40
8981,52
21275,50
8982,3
21278,54
1832,30
1836,41
1837,52
1835,54
3795,20
3797,54
1839,3
3790,55
3793,35
3792,49
4981,41
2155,39
4983,30
2405,55
2151,51
4987,58
2153,33
2159,54
2409,59
1951,3
14069,49
1959,35
3243,55
3241,55
16874,54
1990,30
13258,9
13255,58
13256,49
18986,54
18988,54
1483,33
1480,9
5499,35
3309,35
5494,59
5495,59
5496,57
1488,55
3302,9
3303,30
5492,59
20058,35
10612,59
1438,52
18188,55
18187,55
18186,30
18180,59
18182,54
2792,41
2065,34
518,45
11043,35
513,33
512,33
514,33
517,33
1226,3
1225,52
1220,41
1229,59
1228,41
8291,52
15006,59
6534,59
15004,9
6532,54
6533,59
8297,52
8296,44
8298,41
15559,57
15558,32
6538,41
6539,54
19763,41
15560,39
11049,55
16006,35
11048,41
5868,41
3879,51
3870,50
3872,44
3873,54
3874,52
3875,33
8479,41
8478,30
8475,34
8472,54
9652,52
7568,39
7569,35
19329,30
19325,20
9305,35
8244,3
4167,54
4165,9
4161,55
4160,55
4169,57
9301,53
20698,54
2239,35
2238,33
998,50
2231,49
2230,54
2234,52
2237,51
2236,53
5937,55
16115,35
5935,54
16117,54
16110,53
5932,2
16112,41
5930,57
19639,44
5938,40
17573,41
17574,41
17576,54
17579,54
3492,35
3490,30
3491,41
2097,41
4574,59
13404,39
4576,30
2092,57
4579,41
2099,57
11667,53
11666,40
11664,53
11663,55
11661,41
19906,41
20600,44
20605,59
17798,54
20606,57
17795,50
17791,52
11308,44
20932,57
20931,53
20930,57
20937,59
20936,30
20938,50
11301,53
7362,51
7363,54
7366,47
7367,3
12316,39
12317,54
18402,35
11934,39
11933,54
12318,55
11930,33
12919,39
12910,30
15632,57
12914,52
12915,57
15636,35
12917,41
7023,45
7020,49
7027,49
7024,20
10224,9
10225,59
7029,36
10227,44
10222,54
21517,20
21512,35
9833,41
20432,44
15944,59
7591,9
7791,54
7790,53
7797,49
7796,20
20719,35
1039,51
